C	0000002285	C	A	0307A00233236	DROGUERIA NUEVA VILLA              	000	      	000000011864740	000000000000000	0000002491595	0000000000000	0000000000000	000000014356335	20250210	0000000000000000000000000000
C	0000002285	F	A	0307A04313247	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000081259925	0000000000000	0000000000000	0000002072128	000000083332053	20250213	0000000000000000000000000000
C	0000002285	F	A	0307A04313248	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000825262119	0000000000000	0000000000000	0000021044184	000000846306303	20250213	0000000000000000000000000000
C	0000002285	C	A	0307A00233475	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000000962151	0000000000000	0000000000000	0000000024535	000000000986686	20250213	0000000000000000000000000000
C	0000002285	F	A	0307A04316080	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000233888860	0000000000000	0000000000000	0000005964166	000000239853026	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316081	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000036347152	0000000000000	0000000000000	0000000926852	000000037274004	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316084	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000192194333	0000000000000	0000000000000	0000004900955	000000197095288	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316085	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000051304454	0000000000000	0000000000000	0000001308264	000000052612718	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316086	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000043185884	0000000000000	0000000000000	0000001101240	000000044287124	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316091	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000163525227	0000000000000	0000000000000	0000004169893	000000167695120	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316092	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000234145680	0000000000000	0000000000000	0000005970715	000000240116395	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316093	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000380595412	0000000000000	0000000000000	0000009705183	000000390300595	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316096	DROGUERIA NUEVA VILLA              	000	      	000000000791618	000000164859518	0000000166240	0000000000000	0000004224104	000000170041480	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316097	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000056213905	0000000000000	0000000000000	0000001433455	000000057647360	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316098	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000053062284	0000000000000	0000000000000	0000001353088	000000054415372	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316113	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000057636820	0000000000000	0000000000000	0000001469739	000000059106559	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316114	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000032403720	0000000000000	0000000000000	0000000826295	000000033230015	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316115	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000033417000	0000000000000	0000000000000	0000000852134	000000034269134	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316126	DROGUERIA NUEVA VILLA              	000	      	000000004497479	000000140432685	0000000944470	0000000000000	0000003695719	000000149570353	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316127	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000015233986	0000000000000	0000000000000	0000000388467	000000015622453	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316130	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000060354738	0000000000000	0000000000000	0000001539046	000000061893784	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316131	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000038478460	0000000000000	0000000000000	0000000981201	000000039459661	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316132	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000113095166	0000000000000	0000000000000	0000002883927	000000115979093	20250214	0000000000000000000000000000
C	0000002285	F	A	0307A04316133	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000028920504	0000000000000	0000000000000	0000000737473	000000029657977	20250214	0000000000000000000000000000
C	0000002285	C	A	0307A00233512	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000004528291	0000000000000	0000000000000	0000000115471	000000004643762	20250214	0000000000000000000000000000
C	0000002285	C	A	0307A00233547	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000003062517	0000000000000	0000000000000	0000000078094	000000003140611	20250215	0000000000000000000000000000
C	0000002285	C	A	0307A00233549	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000037373988	0000000000000	0000000000000	0000000953037	000000038327025	20250215	0000000000000000000000000000
C	0000002285	C	A	0307A00233550	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000009677473	0000000000000	0000000000000	0000000246776	000000009924249	20250215	0000000000000000000000000000
C	0000002285	C	A	0307A00233556	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000008811986	0000000000000	0000000000000	0000000224706	000000009036692	20250215	0000000000000000000000000000
C	0000002285	C	A	0307A00233557	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000024212822	0000000000000	0000000000000	0000000617427	000000024830249	20250215	0000000000000000000000000000
C	0000002285	C	A	0307A00233558	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000004018588	0000000000000	0000000000000	0000000102474	000000004121062	20250215	0000000000000000000000000000
C	0000002285	C	A	0307A00233559	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000005534519	0000000000000	0000000000000	0000000141130	000000005675649	20250215	0000000000000000000000000000
C	0000002285	C	A	0307A00233560	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000005040053	0000000000000	0000000000000	0000000128521	000000005168574	20250215	0000000000000000000000000000
C	0000002285	C	A	0307A00233561	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000029225026	0000000000000	0000000000000	0000000745238	000000029970264	20250215	0000000000000000000000000000
C	0000002285	C	A	0307A00233562	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000009105494	0000000000000	0000000000000	0000000232190	000000009337684	20250215	0000000000000000000000000000
C	0000002285	C	A	0307A00233564	DROGUERIA NUEVA VILLA              	000	      	000000000000000	000000020536190	0000000000000	0000000000000	0000000523673	000000021059863	20250215	0000000000000000000000000000
D	0000002285	F	0307A04316084	NM	0     	7790375267582     	NEBIX 10 MG COM X 30                    	0000	Z02	S	0	000002	0000001935495	00003017421	000000003870990	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316084	NM	0     	7790375004521     	PRESIMAX  50 MG COM X 30                	0000	Z02	S	0	000010	0000001318368	00002055326	000000013183680	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316084	NM	0     	7790375268947     	ESOPRAZOL 40 MG COM X 28                	0000	Z02	S	0	000004	0000002209823	00003445098	000000008839292	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316084	NM	0     	7790375267575     	NEBIX  5 MG COM X 30                    	0000	Z02	S	0	000010	0000001019987	00001590152	000000010199870	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316084	NM	0     	7790375004446     	FLOGOCOX 90 MG COM X 14                 	0000	Z02	S	0	000004	0000001365493	00002128793	000000005461972	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316084	NM	0     	7790375251925     	GLIOSARTAN PLUS 40 MG COM X 28          	0000	Z02	S	0	000005	0000004295911	00006697293	000000021479555	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316084	NM	0     	7790375261825     	NEURYL 0,5  MG COM X 30                 	0000	Z02	S	0	000010	0000000636331	00000992035	000000006363310	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316084	NM	0     	7790375251321     	NEURYL    2 MG COM X 50                 	0000	Z02	S	0	000010	0000001021350	00001592276	000000010213500	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316084	NM	0     	7790375000813     	GLIOTENZIDE 10 MG COM X 30              	0000	Z02	S	0	000004	0000000990427	00001544067	000000003961708	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316084	NM	0     	7790375000370     	CARVEDIL 25  MG COM X 56                	0000	Z02	S	0	000004	0000001953688	00003045784	000000007814752	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316085	NM	0     	7790375268640     	ROSUVAST 20 MG COM X 28                 	0000	Z02	S	0	000004	0000002330526	00003633272	000000009322104	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316085	NM	0     	7790375000783     	GLIOTEN 10   MG COM X 60                	0000	Z02	S	0	000010	0000001234337	00001924323	000000012343370	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316085	NM	0     	7790375000776     	GLIOTEN 10   MG COM X 30                	0000	Z02	S	0	000005	0000000653586	00001018936	000000003267930	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316085	NM	0     	7790375000486     	DIOXAFLEX B 12 COM X 20                 	0000	Z02	S	0	000015	0000001758070	00002740818	000000026371050	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316086	NM	0     	7790375270193     	DRINAX R 20 MG COM X 30                 	0000	Z02	S	0	000004	0000005489525	00008558128	000000021958100	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316086	NM	0     	7790375270186     	DRINAX R 15 MG COM X 30                 	0000	Z02	S	0	000004	0000005306946	00008273488	000000021227784	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338017204     	OPTISER 20 MG COM X 30                  	0000	Z02	S	0	000005	0000003311962	00005163323	000000016559810	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338014357     	ENDOCLAR 10 MG COM X 30                 	0000	Z02	S	0	000010	0000002987038	00004656769	000000029870380	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338014302     	INSERTEC 100 MG COM X 30                	0000	Z02	S	0	000004	0000002623233	00004089600	000000010492932	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338001289     	TENSIUM 1   MG COM X 30                 	0000	Z02	S	0	000004	0000000556385	00000867400	000000002225540	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338001302     	TENSIUM 2   MG COM X 30                 	0000	Z02	S	0	000002	0000000849371	00001324162	000000001698742	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338999463     	TRAMAXEDENOL COM X 30                   	0000	Z02	S	0	000001	0000001175491	00001832581	000000001175491	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338013541     	XEDENOL FLEX COM X 10                   	0000	Z02	S	0	000004	0000000595444	00000928292	000000002381776	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338019994     	PANTUSEC 40 MG COM X 30                 	0000	Z02	S	0	000005	0000001646139	00002566317	000000008230695	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338013640     	EXERTIAL 500 MG COM X 14                	0000	Z02	S	0	000004	0000001158834	00001806614	000000004635336	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338013329     	SARVAL D 320/25 COM X 30                	0000	Z02	S	0	000005	0000002540538	00003960679	000000012702690	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338999708     	REOVEX EZ 10/10 COM REC X 30            	0000	Z02	S	0	000004	0000001467922	00002288479	000000005871688	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338013978     	DISARVAL D 10/160/12,5 COM X 30         	0000	Z02	S	0	000004	0000003308699	00005158236	000000013234796	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338003313     	DOLOCOX 90 COM X 30                     	0000	Z02	S	0	000006	0000002094018	00003264558	000000012564108	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338015125     	MAXEN 10 MG COM X 60                    	0000	Z02	S	0	000004	0000001175206	00001832138	000000004700824	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338018591     	REOVEX 40 MG COM X 30                   	0000	Z02	S	0	000005	0000003429283	00005346226	000000017146415	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338015972     	CRONODICASONE FCO AMP X 1 X 2 ML +JER   	0000	Z02	S	0	000004	0000000723180	00001127431	000000002892720	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338013404     	GINKAN 500 MG COM X 20                  	0000	Z02	S	0	000005	0000000952572	00001485053	000000004762860	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338013756     	INSERTEC  50 MG COM X 30                	0000	Z02	S	0	000006	0000001542979	00002405493	000000009257874	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316091	NM	0     	7795338013411     	PANTUS 40 MG COM X 15                   	0000	Z02	S	0	000005	0000000624110	00000972983	000000003120550	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316092	NM	0     	7795338014241     	CLONAGIN SL COM X 30                    	0000	Z02	S	0	000004	0000000396770	00000618561	000000001587080	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316092	NM	0     	7795338014111     	CLONAGIN GOTAS X 20 ML                  	0000	Z02	S	0	000004	0000000656471	00001023433	000000002625884	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316092	NM	0     	7795338014388     	CLONAGIN 2   MG COM X 50                	0000	Z02	S	0	000012	0000000882988	00001376571	000000010595856	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316092	NM	0     	7795338013589     	CLONAGIN 1 MG COM X 60                  	0000	Z02	S	0	000030	0000000952929	00001485609	000000028587870	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316092	NM	0     	7795338013572     	CLONAGIN 1 MG COM X 30                  	0000	Z02	S	0	000030	0000000667790	00001041080	000000020033700	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316092	NM	0     	7795338014371     	CLONAGIN 0,5 MG COM X 50                	0000	Z02	S	0	000004	0000000833116	00001298821	000000003332464	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316092	NM	0     	7795338001425     	CLONAGIN 0,5 MG COM X 30                	0000	Z02	S	0	000035	0000000649481	00001012536	000000022731835	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316092	NM	0     	7795338013787     	CLONAGIN 0,25 MG COM X 60               	0000	Z02	S	0	000004	0000000519794	00000810355	000000002079176	00000000000000000000000000000000000000000000
D	0000002285	F	0307A04316092	NM	0     	7795338001159     	BLAVIN 10 MG COM X 30                   	0000	Z02	S	0	000010	0000001793659	00002796300	000000017936590	00000000000000000000000000000000000000000000
